rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Hnf1b,5.30E-12,-0.357331977,0.095,0.221,1.71E-07,-1.28105461,,,
Phldb2,1.47E-12,-0.357469914,0.588,0.766,4.73E-08,-1.281177098,,,
Exoc6,3.05E-14,-0.357715425,0.19,0.354,9.84E-10,-1.281395141,,,
P3h2,4.50E-07,-0.358408971,0.357,0.48,0.014532566,-1.282011294,,,
Ppp2r5e,6.72E-09,-0.358566511,0.465,0.622,0.000216743,-1.282151295,,,
Erbb4,1.79E-22,-0.359920253,0.13,0.353,5.77E-18,-1.283354956,,,
Sfxn1,5.99E-19,-0.359943394,0.102,0.273,1.93E-14,-1.283375541,,,
Sema4d,1.40E-18,-0.360317689,0.035,0.158,4.50E-14,-1.283708546,,,
Tmem106b,4.12E-20,-0.360715097,0.139,0.326,1.33E-15,-1.284062208,,,
Slc25a13,5.11E-15,-0.360847171,0.075,0.206,1.65E-10,-1.284179765,,,
Il15,8.90E-10,-0.361678487,0.178,0.302,2.87E-05,-1.284919953,,,
Angptl4,2.60E-19,-0.361682921,0.048,0.186,8.39E-15,-1.284923903,,,
Sestd1,1.97E-09,-0.361800244,0.252,0.387,6.35E-05,-1.2850284,,,
Slc25a51,2.08E-21,-0.362216422,0.045,0.191,6.72E-17,-1.285399149,,,
Cldn10,1.75E-17,-0.36309824,0.039,0.162,5.64E-13,-1.286185063,,,
Lurap1l,8.70E-09,-0.363660676,0.115,0.218,0.000280621,-1.286686582,,,
Adhfe1,1.98E-15,-0.364345994,0.103,0.254,6.40E-11,-1.287297936,,,
Clmn,5.94E-17,-0.365471169,0.082,0.233,1.92E-12,-1.288302307,,,
Gm10732,2.08E-18,-0.365828041,0.031,0.149,6.70E-14,-1.288621027,,,
Vdr,1.02E-11,-0.366785364,0.055,0.156,3.30E-07,-1.289476396,,,
Foxo1,2.46E-12,-0.367588405,0.394,0.58,7.92E-08,-1.290194351,,,
Ankrd33b,4.30E-10,-0.369112523,0.067,0.162,1.39E-05,-1.291558082,,,
Cep85,1.32E-19,-0.369825894,0.072,0.23,4.27E-15,-1.292196877,,,
Abhd17c,1.98E-24,-0.369950044,0.042,0.203,6.39E-20,-1.292308082,,,
Cobll1,1.07E-15,-0.369952912,0.357,0.589,3.45E-11,-1.29231065,,,
Spon1,1.26E-10,-0.37103156,0.741,0.829,4.08E-06,-1.293277223,,,
Tpk1,1.49E-10,-0.371050673,0.287,0.446,4.80E-06,-1.293294357,,,
Cat,1.77E-21,-0.371689741,0.039,0.18,5.70E-17,-1.293867371,,,
Aldh9a1,1.55E-32,-0.373331034,0.004,0.15,5.01E-28,-1.295340187,,,
Pax2,1.75E-09,-0.373616257,0.13,0.246,5.66E-05,-1.295596303,,,
Lpin1,4.88E-11,-0.37495157,0.247,0.402,1.58E-06,-1.296796021,,,
Wwp1,1.03E-09,-0.376499313,0.371,0.52,3.34E-05,-1.298187989,,,
Map2k6,4.42E-11,-0.377526789,0.128,0.251,1.43E-06,-1.299112877,,,
Srsf2,2.19E-20,-0.378112596,0.02,0.138,7.06E-16,-1.29964049,,,
Tmem117,3.58E-07,-0.3788666,0.095,0.182,0.011559058,-1.300319906,,,
Nhs,5.33E-07,-0.378893458,0.446,0.572,0.017192841,-1.300344114,,,
Nuak1,2.38E-09,-0.380685845,0.201,0.324,7.67E-05,-1.30196065,,,
Gramd3,2.41E-08,-0.383225762,0.253,0.378,0.000778267,-1.304254817,,,
Ppp1r16b,1.64E-19,-0.384625456,0.054,0.201,5.28E-15,-1.305520812,,,
Phactr2,9.41E-11,-0.384778317,0.392,0.562,3.04E-06,-1.305659145,,,
Col4a5,1.05E-08,-0.385327071,0.177,0.291,0.000340109,-1.30615587,,,
Clcn3,1.03E-08,-0.386079395,0.268,0.402,0.000333508,-1.306837171,,,
Slc25a36,1.95E-11,-0.386831255,0.328,0.492,6.30E-07,-1.307518405,,,
Car8,4.04E-09,-0.388478613,0.043,0.12,0.000130424,-1.309012263,,,
Mtss1,1.79E-13,-0.388931794,0.312,0.502,5.78E-09,-1.309423516,,,
Gls,6.74E-09,-0.389240204,0.547,0.668,0.00021734,-1.309703467,,,
Lpl,8.61E-22,-0.389636049,0.086,0.263,2.78E-17,-1.310062871,,,
Pbld1,5.10E-30,-0.390901057,0.009,0.153,1.64E-25,-1.311212086,,,
Slc1a1,5.66E-29,-0.391526544,0.013,0.161,1.83E-24,-1.311780691,,,
Macrod1,1.14E-27,-0.393791914,0.009,0.143,3.66E-23,-1.313842112,,,
Aldh4a1,1.73E-31,-0.397341649,0.006,0.15,5.58E-27,-1.317078786,,,
Cyp2j11,1.69E-20,-0.397398713,0.037,0.173,5.45E-16,-1.317130883,,,
Ugt8a,3.67E-25,-0.398480931,0.034,0.189,1.18E-20,-1.318119281,,,
Ankib1,6.04E-12,-0.401154639,0.417,0.586,1.95E-07,-1.320564382,,,
Ddx17,7.57E-15,-0.401976092,0.603,0.782,2.44E-10,-1.321316509,,,
Ddah1,9.14E-14,-0.4032729,0.11,0.254,2.95E-09,-1.322504746,,,
Vps13a,2.66E-12,-0.409165926,0.431,0.613,8.58E-08,-1.327917875,,,
Greb1l,1.20E-17,-0.411015744,0.058,0.194,3.86E-13,-1.329621618,,,
Crot,8.18E-37,-0.411912272,0.04,0.255,2.64E-32,-1.330448136,,,
Ar,7.42E-21,-0.41247546,0.262,0.514,2.40E-16,-1.330967607,,,
Myo18a,1.12E-12,-0.413501891,0.407,0.584,3.62E-08,-1.331914885,,,
Dgkd,1.04E-10,-0.413850782,0.333,0.474,3.35E-06,-1.332237024,,,
Hnf4g,2.10E-29,-0.41402734,0.012,0.159,6.78E-25,-1.332400074,,,
Adamts6,6.97E-11,-0.414211077,0.18,0.318,2.25E-06,-1.332569775,,,
Gprin3,5.54E-07,-0.416577679,0.157,0.246,0.017860967,-1.334757521,,,
Uap1,1.52E-28,-0.41776952,0.039,0.213,4.91E-24,-1.335860649,,,
4930444A19Rik,5.08E-11,-0.419477412,0.158,0.288,1.64E-06,-1.337443005,,,
Gfod1,1.59E-08,-0.419790556,0.095,0.189,0.000514554,-1.337733335,,,
Pcca,3.73E-12,-0.420886849,0.308,0.474,1.20E-07,-1.338750254,,,
Gm2682,1.42E-10,-0.42330859,0.03,0.107,4.59E-06,-1.340999399,,,
Skap1,2.18E-10,-0.4242176,0.055,0.147,7.04E-06,-1.341844598,,,
Pkp4,8.18E-16,-0.424847593,0.293,0.503,2.64E-11,-1.34243068,,,
Plekha7,2.59E-12,-0.426110502,0.193,0.347,8.36E-08,-1.343606334,,,
Slc40a1,1.54E-06,-0.426316562,0.221,0.309,0.049820057,-1.343798255,,,
Adra1b,5.14E-10,-0.426961255,0.132,0.248,1.66E-05,-1.344398888,,,
Tcn2,3.89E-31,-0.430352131,0.008,0.156,1.25E-26,-1.347562448,,,
Dcdc2a,9.17E-08,-0.430489752,0.041,0.108,0.002959209,-1.347691,,,
Cox7c,2.21E-35,-0.431174684,0.023,0.213,7.14E-31,-1.34833098,,,
C7,2.68E-12,-0.433193181,0.61,0.751,8.64E-08,-1.350218771,,,
Cmah,1.24E-23,-0.437079179,0.031,0.174,3.99E-19,-1.353860581,,,
Phyhipl,9.07E-23,-0.439553686,0.045,0.2,2.93E-18,-1.356184712,,,
Evi5,3.50E-13,-0.439655445,0.321,0.497,1.13E-08,-1.356280372,,,
Acaa2,1.81E-23,-0.440122648,0.06,0.228,5.84E-19,-1.356719661,,,
Herc3,5.08E-14,-0.440791787,0.142,0.29,1.64E-09,-1.35734907,,,
Trabd2b,1.14E-16,-0.440978862,0.078,0.224,3.66E-12,-1.357525089,,,
Mndal,1.30E-19,-0.443018816,0.144,0.341,4.18E-15,-1.359445972,,,
Slc7a7,8.25E-29,-0.443565866,0.003,0.131,2.66E-24,-1.359961553,,,
Hnf4aos,1.68E-14,-0.443763272,0.029,0.126,5.42E-10,-1.360147651,,,
Chdh,5.91E-26,-0.446166288,0.035,0.192,1.91E-21,-1.36241506,,,
Gm4258,8.58E-10,-0.446235049,0.289,0.423,2.77E-05,-1.362479997,,,
Arl15,1.85E-08,-0.446311535,0.706,0.826,0.000597438,-1.362552232,,,
Dock2,5.41E-14,-0.447074709,0.056,0.171,1.74E-09,-1.363273202,,,
Agtr1a,6.37E-09,-0.451005191,0.321,0.444,0.000205451,-1.366992371,,,
Pax8,4.34E-24,-0.45107201,0.088,0.282,1.40E-19,-1.367055685,,,
Mar-02,1.53E-35,-0.451388445,0.038,0.243,4.95E-31,-1.367355562,,,
Veph1,3.98E-14,-0.45168407,0.096,0.234,1.28E-09,-1.367635778,,,
Cyb5a,1.72E-24,-0.455126525,0.078,0.266,5.56E-20,-1.370903028,,,
Mapk14,4.76E-17,-0.456958219,0.296,0.503,1.54E-12,-1.372644679,,,
Mylip,1.22E-21,-0.458391765,0.081,0.252,3.94E-17,-1.374009296,,,
Aldh6a1,9.86E-32,-0.45839854,0.036,0.222,3.18E-27,-1.374015748,,,
Stard8,2.04E-11,-0.459266489,0.294,0.432,6.58E-07,-1.374842628,,,
Arhgef28,1.03E-15,-0.460198663,0.186,0.368,3.31E-11,-1.375731247,,,
Shroom4,3.05E-10,-0.46111967,0.277,0.431,9.84E-06,-1.376609785,,,
Gpc4,3.55E-23,-0.462798064,0.148,0.372,1.14E-18,-1.378212229,,,
Cacna1c,1.03E-08,-0.463982008,0.622,0.742,0.000331586,-1.379343719,,,
Galnt14,1.88E-22,-0.464137161,0.04,0.188,6.07E-18,-1.379492067,,,
Atp6v0b,1.27E-23,-0.467515715,0.193,0.425,4.09E-19,-1.382726396,,,
Dmxl1,1.86E-16,-0.477179006,0.519,0.715,6.00E-12,-1.3920191,,,
Golgb1,7.97E-13,-0.479895956,0.438,0.584,2.57E-08,-1.394643084,,,
Hpgd,6.18E-10,-0.480897506,0.114,0.222,1.99E-05,-1.395611612,,,
Ghr,9.66E-17,-0.481207722,0.469,0.68,3.12E-12,-1.395911735,,,
Ddx5,5.42E-17,-0.48148772,0.405,0.629,1.75E-12,-1.396182681,,,
Folh1,2.60E-23,-0.483471022,0.04,0.192,8.40E-19,-1.398103361,,,
Spp1,3.03E-16,-0.488047023,0.048,0.173,9.79E-12,-1.402544964,,,
Glul,7.32E-23,-0.49025967,0.132,0.342,2.36E-18,-1.404697684,,,
Tanc2,4.85E-11,-0.491109041,0.364,0.52,1.57E-06,-1.405524928,,,
Trim7,1.34E-27,-0.491138626,0.011,0.147,4.33E-23,-1.405553751,,,
Atp1b1,5.54E-15,-0.491383362,0.123,0.278,1.79E-10,-1.405792207,,,
Lgr4,1.28E-13,-0.49556275,0.244,0.422,4.13E-09,-1.409870594,,,
Ccser1,1.95E-18,-0.499029243,0.224,0.428,6.31E-14,-1.41326229,,,
Ank3,4.96E-13,-0.500604098,0.318,0.503,1.60E-08,-1.414805858,,,
Gucy1a1,2.36E-08,-0.500678362,0.436,0.536,0.00076092,-1.414878688,,,
Glis3,6.65E-10,-0.500752213,0.617,0.748,2.15E-05,-1.414951117,,,
Sult1d1,3.93E-23,-0.501825895,0.125,0.332,1.27E-18,-1.416004544,,,
Galnt18,7.24E-19,-0.504924487,0.146,0.335,2.34E-14,-1.419049079,,,
Slco1a6,2.31E-18,-0.505127493,0.033,0.153,7.46E-14,-1.419248772,,,
Plcxd3,6.13E-07,-0.505482677,0.147,0.243,0.01977792,-1.419598226,,,
Igsf5,1.35E-15,-0.506323632,0.112,0.264,4.37E-11,-1.420425959,,,
Alas1,1.93E-16,-0.510466729,0.079,0.221,6.23E-12,-1.424510967,,,
Pcx,2.18E-34,-0.510471211,0.044,0.251,7.02E-30,-1.424515393,,,
Frmd5,1.48E-08,-0.511891944,0.106,0.204,0.000476579,-1.425918914,,,
Lrrk2,1.97E-14,-0.518017419,0.253,0.428,6.35E-10,-1.431986031,,,
Adra1a,6.99E-22,-0.523631234,0.098,0.282,2.25E-17,-1.43756903,,,
Abat,1.13E-18,-0.526467308,0.263,0.468,3.64E-14,-1.440397807,,,
Tnfaip8,1.34E-26,-0.529355748,0.055,0.24,4.31E-22,-1.443284536,,,
Lactb2,1.36E-19,-0.534461848,0.118,0.297,4.39E-15,-1.448401773,,,
Pck1,2.76E-11,-0.535746383,0.026,0.104,8.91E-07,-1.449691963,,,
Scp2,2.16E-35,-0.538673781,0.013,0.188,6.98E-31,-1.452636546,,,
Fbln5,3.76E-09,-0.540426361,0.537,0.634,0.000121397,-1.454402274,,,
Enpp2,9.72E-24,-0.541496142,0.084,0.275,3.14E-19,-1.455481137,,,
Cyp2j13,6.91E-20,-0.548419336,0.008,0.107,2.23E-15,-1.462482475,,,
Ptprc,1.93E-19,-0.556627544,0.057,0.201,6.24E-15,-1.470826978,,,
Tsc22d1,4.36E-41,-0.560096534,0.1,0.386,1.41E-36,-1.474367867,,,
Retreg1,1.61E-28,-0.560562597,0.145,0.387,5.19E-24,-1.47484424,,,
Ezr,9.68E-29,-0.574142345,0.045,0.225,3.12E-24,-1.488792141,,,
Osbpl3,2.15E-19,-0.575408757,0.112,0.287,6.94E-15,-1.490099591,,,
Grem2,1.56E-09,-0.577399352,0.081,0.18,5.05E-05,-1.492157013,,,
Sugct,4.19E-21,-0.579266189,0.187,0.41,1.35E-16,-1.494089103,,,
Pitpnc1,3.36E-16,-0.582567572,0.3,0.497,1.08E-11,-1.497512008,,,
Slc15a2,3.10E-26,-0.585259848,0.118,0.333,1.00E-21,-1.50030919,,,
Hs3st4,7.60E-08,-0.587870165,0.072,0.153,0.00245326,-1.503026208,,,
Atp11a,6.79E-14,-0.590761326,0.067,0.186,2.19E-09,-1.506041292,,,
Myo5b,1.16E-39,-0.594183064,0.052,0.293,3.76E-35,-1.509617512,,,
Kcnab1,3.71E-07,-0.594691174,0.102,0.189,0.011957378,-1.510149285,,,
Cdc42ep3,2.34E-14,-0.598104558,0.295,0.461,7.56E-10,-1.513726495,,,
Snhg11,6.39E-27,-0.598288406,0.08,0.281,2.06E-22,-1.513919407,,,
Pkhd1,6.70E-17,-0.602249702,0.227,0.435,2.16E-12,-1.51808198,,,
Svopl,9.67E-34,-0.602834137,0.035,0.227,3.12E-29,-1.518697079,,,
Ppara,1.23E-25,-0.609842422,0.054,0.233,3.97E-21,-1.526092512,,,
Cryl1,2.27E-31,-0.612663455,0.062,0.27,7.31E-27,-1.52907954,,,
Gm19950,3.80E-20,-0.614937931,0.011,0.116,1.22E-15,-1.531492106,,,
Slc17a3,1.44E-28,-0.623159855,0.01,0.15,4.65E-24,-1.540245003,,,
Wwc1,2.91E-12,-0.624121121,0.178,0.333,9.39E-08,-1.541271608,,,
Adamts5,6.82E-07,-0.625118653,0.397,0.477,0.022000843,-1.542337668,,,
St6galnac3,4.98E-08,-0.629379843,0.157,0.263,0.001605426,-1.5468999,,,
Gas2,4.99E-30,-0.64962939,0.046,0.234,1.61E-25,-1.568765149,,,
Gphn,1.42E-32,-0.651151932,0.815,0.947,4.58E-28,-1.570421612,,,
Aspa,4.99E-27,-0.655985478,0.049,0.227,1.61E-22,-1.575691911,,,
Lmo7,5.13E-28,-0.669082724,0.182,0.44,1.65E-23,-1.590061673,,,
Gcnt1,1.13E-40,-0.669135372,0.013,0.209,3.64E-36,-1.5901197,,,
Kcnj16,3.87E-24,-0.689089198,0.143,0.357,1.25E-19,-1.612265343,,,
Prlr,1.66E-11,-0.695480979,0.107,0.23,5.35E-07,-1.619424241,,,
Fggy,1.97E-27,-0.70408015,0.143,0.38,6.36E-23,-1.62910563,,,
Pik3c2g,6.09E-43,-0.705173738,0.028,0.254,1.96E-38,-1.630340988,,,
Esrrg,1.96E-23,-0.718478216,0.175,0.414,6.32E-19,-1.64544547,,,
Slc14a2,3.06E-12,-0.719479183,0.061,0.17,9.87E-08,-1.646587505,,,
Cubn,4.08E-47,-0.728146864,0.029,0.272,1.32E-42,-1.656509944,,,
Gclc,2.77E-17,-0.738780844,0.095,0.252,8.93E-13,-1.668765045,,,
Vcan,4.81E-09,-0.744226014,0.053,0.135,0.000155298,-1.675075373,,,
Atp1a1,7.25E-14,-0.758976148,0.059,0.176,2.34E-09,-1.692289214,,,
Them7,2.09E-18,-0.760716163,0.031,0.149,6.75E-14,-1.694331493,,,
Gm42397,7.12E-22,-0.771598803,0.035,0.174,2.30E-17,-1.707160621,,,
Nox4,6.28E-42,-0.771895556,0.021,0.236,2.03E-37,-1.707511809,,,
Cyp2j5,2.16E-32,-0.772182915,0.028,0.207,6.96E-28,-1.707851949,,,
Tmem108,1.55E-11,-0.773860631,0.062,0.162,4.99E-07,-1.709839171,,,
Tnfrsf21,6.89E-25,-0.807651646,0.035,0.189,2.22E-20,-1.750359965,,,
Kcnk5,1.21E-37,-0.813381929,0.021,0.218,3.91E-33,-1.757326097,,,
Nr1h4,1.05E-33,-0.814473682,0.057,0.276,3.39E-29,-1.75865645,,,
Kcnj15,2.17E-21,-0.822563835,0.02,0.143,7.01E-17,-1.768546111,,,
Aass,4.01E-52,-0.842210383,0.014,0.258,1.29E-47,-1.792794817,,,
Lrp2,1.06E-30,-0.857482119,0.018,0.18,3.42E-26,-1.811873355,,,
Fut9,4.13E-29,-0.85811544,0.266,0.55,1.33E-24,-1.812668915,,,
Atp6v0a4,4.42E-23,-0.867766937,0.071,0.242,1.43E-18,-1.824836156,,,
Bnc2,2.01E-29,-0.870906773,0.129,0.368,6.49E-25,-1.828811998,,,
Slc13a1,1.03E-33,-0.902797791,0.03,0.219,3.32E-29,-1.869688321,,,
Rsrp1,2.43E-43,-0.902937682,0.193,0.512,7.85E-39,-1.869869623,,,
Acsm2,2.62E-23,-0.912342911,0.017,0.144,8.45E-19,-1.882099514,,,
Glud1,6.59E-53,-0.917862379,0.175,0.548,2.13E-48,-1.889313849,,,
Rbm47,2.11E-34,-0.928723511,0.102,0.348,6.81E-30,-1.903590963,,,
Pter,3.89E-46,-0.932211659,0.024,0.257,1.25E-41,-1.908199034,,,
Col4a4,7.61E-18,-0.953135559,0.244,0.431,2.46E-13,-1.936075963,,,
Gldc,1.29E-13,-0.962524566,0.036,0.134,4.17E-09,-1.948716964,,,
Slc27a2,2.08E-27,-0.966459964,0.017,0.162,6.70E-23,-1.95403995,,,
Trps1,1.11E-40,-0.972031415,0.177,0.489,3.58E-36,-1.961600722,,,
Sorcs1,1.41E-09,-0.97502166,0.047,0.129,4.54E-05,-1.965670708,,,
Slc25a21,7.69E-35,-0.980685748,0.054,0.272,2.48E-30,-1.973403193,,,
Acox1,4.40E-48,-0.988359549,0.03,0.282,1.42E-43,-1.983927835,,,
Snx29,2.01E-17,-0.990158525,0.201,0.386,6.47E-13,-1.986403248,,,
Frmd4b,5.85E-32,-1.041801654,0.068,0.284,1.89E-27,-2.058797098,,,
AY036118,5.04E-40,-1.065081906,0.136,0.426,1.63E-35,-2.092288662,,,
Chpt1,5.06E-68,-1.065179542,0.042,0.387,1.63E-63,-2.092430265,,,
Gramd1b,3.25E-37,-1.085469488,0.02,0.215,1.05E-32,-2.122065942,,,
Col4a3,1.40E-26,-1.148980998,0.209,0.446,4.52E-22,-2.217572079,,,
Lars2,5.69E-54,-1.159381518,0.444,0.773,1.84E-49,-2.233616521,,,
Egf,2.40E-08,-1.197779396,0.061,0.144,0.00077288,-2.293863264,,,
Ndrg1,2.45E-20,-1.200444021,0.018,0.134,7.89E-16,-2.298103892,,,
Pde4d,3.42E-68,-1.229236803,0.262,0.716,1.10E-63,-2.344429348,,,
Dab2,8.58E-50,-1.272489811,0.059,0.353,2.77E-45,-2.415781228,,,
Slc5a12,4.10E-23,-1.296277063,0.03,0.171,1.32E-18,-2.455942975,,,
Gk,1.09E-45,-1.328496885,0.021,0.249,3.51E-41,-2.511408799,,,
Gm26917,5.77E-57,-1.388613493,0.33,0.676,1.86E-52,-2.618269302,,,
Gm42418,2.22E-128,-1.422312714,0.961,0.998,7.15E-124,-2.680148081,,,
Cmss1,2.44E-95,-1.425981321,0.863,0.974,7.88E-91,-2.686972062,,,
Neat1,3.19E-25,-1.428898082,0.11,0.309,1.03E-20,-2.692409929,,,
Keg1,2.64E-32,-1.641441748,0.019,0.188,8.50E-28,-3.119774488,,,
Sntg1,0.000386653,1.147220316,0.182,0.122,1,2.214867378,,,
Adgrl3,4.37E-06,0.854546953,0.127,0.06,0.140954819,1.808190843,,,
Pparg,0.000685614,0.819675896,0.158,0.102,1,1.765009435,,,
Adamtsl1,1.86E-06,0.79558023,0.625,0.55,0.059996374,1.735775336,,,
Ngf,0.001842133,0.698076171,0.621,0.61,1,1.622339965,,,
6530403H02Rik,0.057016397,0.649670578,0.226,0.197,1,1.568809937,,,
Rad51b,0.015379765,0.64923409,0.34,0.303,1,1.568335364,,,
Plac8,8.94E-05,0.604726241,0.295,0.218,1,1.520690167,,,
Pcdh7,0.282195847,0.599451645,0.167,0.201,1,1.515140566,,,
Syn3,2.25E-05,0.594502748,0.534,0.479,0.724544873,1.509952063,,,
Nexn,1.57E-06,0.591032722,0.449,0.362,0.050775008,1.506324631,,,
Kalrn,0.000390567,0.580666911,0.521,0.479,1,1.495540428,,,
B4galt1,1.90E-06,0.575594921,0.622,0.569,0.061190693,1.490291885,,,
Nostrin,0.000160795,0.574546376,0.46,0.41,1,1.48920914,,,
Adamts9,0.000452891,0.572237726,0.797,0.826,1,1.486827963,,,
Smoc2,0.0056103,0.569088897,0.159,0.113,1,1.483586347,,,
Crispld2,5.32E-05,0.564628218,0.599,0.563,1,1.479006321,,,
Srebf2,7.58E-05,0.533589059,0.366,0.3,1,1.447525797,,,
Gria4,8.63E-05,0.528791166,0.489,0.419,1,1.442719835,,,
Palld,0.000129368,0.527086193,0.708,0.704,1,1.441015839,,,
Hmcn1,0.000495071,0.518204383,0.189,0.132,1,1.432171619,,,
Gm26632,6.54E-06,0.512218938,0.347,0.258,0.210870964,1.426242142,,,
Actg1,6.99E-05,0.506299223,0.268,0.194,1,1.420401927,,,
Spsb1,3.62E-05,0.50396607,0.44,0.363,1,1.418106684,,,
Adamts1,0.002731592,0.502565325,0.388,0.338,1,1.41673048,,,
Zdhhc14,1.81E-06,0.497960229,0.731,0.683,0.05825916,1.412215473,,,
Pde10a,0.339665941,0.497155317,0.271,0.305,1,1.411427787,,,
Col12a1,0.017241592,0.493983607,0.103,0.071,1,1.408328225,,,
Ror2,0.000122578,0.493704744,0.4,0.321,1,1.40805603,,,
Fam107b,0.053999718,0.491836923,0.36,0.339,1,1.406234235,,,
Sulf1,0.037312083,0.491492403,0.341,0.302,1,1.405898462,,,
Sik2,0.00232905,0.487620036,0.632,0.613,1,1.402129921,,,
Sorbs1,0.003597717,0.483736834,0.753,0.824,1,1.398360981,,,
Kif26b,0.932457004,0.483268647,0.16,0.167,1,1.397907254,,,
Mmd,0.006660816,0.479308883,0.267,0.216,1,1.394075681,,,
Synpo2,0.000102159,0.4776107,0.495,0.426,1,1.392435692,,,
Ifrd1,0.000371554,0.477496836,0.486,0.42,1,1.392325799,,,
Bmp4,1.61E-06,0.473616563,0.476,0.374,0.051816948,1.388586031,,,
Usp53,4.38E-05,0.472118462,0.648,0.58,1,1.387144865,,,
Col4a2,0.026081018,0.470983038,0.756,0.77,1,1.38605359,,,
Mcc,0.164073123,0.470156873,0.384,0.381,1,1.385260088,,,
Gpr176,0.005685212,0.46833363,0.314,0.267,1,1.383510536,,,
Dclk1,0.073417517,0.462468393,0.237,0.206,1,1.377897329,,,
Col4a1,0.150393771,0.462259703,0.774,0.82,1,1.377698027,,,
Msmo1,0.001314944,0.46066468,0.165,0.114,1,1.376175706,,,
Gata6,8.70E-06,0.456717046,0.322,0.23,0.280647379,1.372415235,,,
Cacnb2,0.157962974,0.456274771,0.403,0.416,1,1.37199457,,,
Por,0.001492113,0.451845243,0.525,0.48,1,1.367788574,,,
Nav3,0.062446271,0.450155076,0.247,0.213,1,1.366187101,,,
B530045E10Rik,0.187859347,0.449107937,0.117,0.098,1,1.365195853,,,
Akap12,0.552605562,0.446468368,0.271,0.273,1,1.362700361,,,
Bcor,0.001236932,0.446228946,0.365,0.305,1,1.362474233,,,
Irak2,0.00051805,0.445699351,0.462,0.405,1,1.361974177,,,
S1pr3,6.51E-05,0.445143835,0.315,0.239,1,1.361449844,,,
Cpm,0.000461953,0.444187783,0.554,0.503,1,1.360547931,,,
Stxbp1,1.59E-06,0.440601541,0.364,0.264,0.051152442,1.35717009,,,
Spire1,1.23E-05,0.43887951,0.369,0.282,0.396175246,1.35555111,,,
Slc43a3,0.00086778,0.436369883,0.452,0.386,1,1.353195123,,,
Hivep2,4.73E-05,0.433029618,0.75,0.739,1,1.350065701,,,
Ctdspl,7.24E-06,0.432213132,0.715,0.698,0.23360387,1.349301855,,,
Cacna2d1,9.06E-06,0.429734166,0.679,0.623,0.292423701,1.346985356,,,
Ncoa3,2.36E-05,0.426824014,0.625,0.58,0.762295695,1.344271004,,,
Cx3cl1,5.84E-06,0.42449296,0.51,0.431,0.188451213,1.342100734,,,
Scarb2,9.44E-05,0.422523021,0.504,0.435,1,1.340269403,,,
Dstn,0.007205308,0.418878155,0.471,0.437,1,1.336887581,,,
Ppp1r2,1.96E-05,0.418198208,0.534,0.464,0.633556656,1.336257651,,,
Prkab2,1.60E-05,0.417648529,0.321,0.234,0.517548196,1.335748623,,,
B3gnt2,0.000169643,0.416920404,0.435,0.369,1,1.335074642,,,
Hipk1,0.00862403,0.413909289,0.688,0.709,1,1.332291054,,,
Maml2,6.48E-06,0.412522596,0.763,0.787,0.208966216,1.331011094,,,
Flna,1.65E-06,0.411231719,0.644,0.581,0.053141631,1.329820681,,,
Jdp2,0.000122134,0.410944325,0.255,0.179,1,1.329555798,,,
Aff3,0.041848502,0.409754766,0.2,0.167,1,1.328459979,,,
Tnfrsf1b,2.67E-05,0.407546383,0.336,0.249,0.861086938,1.326428015,,,
Actn1,0.000142904,0.40513911,0.605,0.553,1,1.32421659,,,
Aff1,7.57E-06,0.404353131,0.789,0.779,0.244153621,1.323495354,,,
Etv6,0.000597827,0.403287151,0.779,0.815,1,1.32251781,,,
Ankrd12,4.22E-05,0.403263127,0.756,0.758,1,1.322495787,,,
Khdrbs3,0.000142734,0.402927425,0.53,0.459,1,1.32218809,,,
Dgkh,0.002083359,0.401674129,0.612,0.583,1,1.32103998,,,
Kirrel3,0.141173565,0.401100823,0.129,0.107,1,1.320515122,,,
Jmjd1c,4.16E-05,0.398822339,0.769,0.794,1,1.318431246,,,
Gm17276,0.355464539,0.398742212,0.521,0.544,1,1.318358022,,,
Atp6v0d1,7.19E-06,0.394802247,0.446,0.35,0.23213244,1.314762531,,,
Lancl3,0.040484642,0.393548148,0.208,0.174,1,1.313620137,,,
Tgfb1,0.006342382,0.39270675,0.243,0.192,1,1.31285424,,,
